Ensembl,En_gene,Name,Entrez,Refseq
26946,ENSMUST00000181861,ENSMUSG00000097771,Coro1b,23789,
26947,ENSMUST00000180560,ENSMUSG00000097771,Coro1b,23789,
26948,ENSMUST00000181608,ENSMUSG00000097771,Coro1b,23789,
26949,ENSMUST00000181219,ENSMUSG00000097771,Coro1b,23789,
26950,ENSMUST00000213938,ENSMUSG00000110777,Ifi30,65972,
26951,ENSMUST00000229632,ENSMUSG00000110777,Ifi30,65972,NM_023065
26952,ENSMUST00000229883,ENSMUSG00000115937,Katna1,23924,
26953,ENSMUST00000230195,ENSMUSG00000115937,Katna1,23924,NM_011835
26954,ENSMUST00000229666,ENSMUSG00000115937,Katna1,23924,
26955,ENSMUST00000229560,ENSMUSG00000115937,Katna1,23924,
26956,ENSMUST00000229515,ENSMUSG00000115937,Katna1,23924,
26957,ENSMUST00000229914,ENSMUSG00000115937,Katna1,23924,
26958,ENSMUST00000180710,ENSMUSG00000097132,Ptprcap,19265,NM_016933
26959,ENSMUST00000202310,ENSMUSG00000106850,Map4k2,26412,
26960,ENSMUST00000201474,ENSMUSG00000106850,Map4k2,26412,
26961,ENSMUST00000200679,ENSMUSG00000106850,Map4k2,26412,NM_009006
26962,ENSMUST00000200679,ENSMUSG00000106850,Map4k2,26412,NM_001291787
26963,ENSMUST00000201247,ENSMUSG00000106850,Map4k2,26412,
26964,ENSMUST00000201922,ENSMUSG00000106850,Map4k2,26412,
26965,ENSMUST00000202467,ENSMUSG00000106850,Map4k2,26412,
26966,ENSMUST00000202879,ENSMUSG00000106850,Map4k2,26412,
26967,ENSMUST00000202737,ENSMUSG00000106850,Map4k2,26412,
26968,ENSMUST00000202271,ENSMUSG00000106850,Map4k2,26412,
26969,ENSMUST00000202808,ENSMUSG00000106850,Map4k2,26412,
26970,ENSMUST00000201677,ENSMUSG00000106850,Map4k2,26412,
26971,ENSMUST00000201643,ENSMUSG00000106850,Map4k2,26412,
26972,ENSMUST00000202516,ENSMUSG00000106850,Map4k2,26412,
26973,ENSMUST00000202114,ENSMUSG00000106850,Map4k2,26412,
26974,ENSMUST00000200706,ENSMUSG00000106850,Map4k2,26412,
26975,ENSMUST00000201622,ENSMUSG00000106850,Map4k2,26412,
26976,ENSMUST00000201652,ENSMUSG00000106850,Map4k2,26412,
26977,ENSMUST00000200991,ENSMUSG00000106850,Map4k2,26412,
26978,ENSMUST00000201898,ENSMUSG00000106850,Map4k2,26412,
26979,ENSMUST00000201935,ENSMUSG00000106850,Map4k2,26412,
26980,ENSMUST00000202549,ENSMUSG00000106850,Map4k2,26412,
26981,ENSMUST00000200712,ENSMUSG00000106850,Map4k2,26412,
26982,ENSMUST00000181245,ENSMUSG00000097721,Rps6kb2,58988,NM_021485
26983,ENSMUST00000181415,ENSMUSG00000097721,Rps6kb2,58988,
26984,ENSMUST00000181544,ENSMUSG00000097721,Rps6kb2,58988,
26985,ENSMUST00000181844,ENSMUSG00000097721,Rps6kb2,58988,
26986,ENSMUST00000181753,ENSMUSG00000097721,Rps6kb2,58988,
26987,ENSMUST00000181386,ENSMUSG00000097721,Rps6kb2,58988,
26988,ENSMUST00000180903,ENSMUSG00000097721,Rps6kb2,58988,
26989,ENSMUST00000181559,ENSMUSG00000097721,Rps6kb2,58988,
26990,ENSMUST00000181853,ENSMUSG00000097721,Rps6kb2,58988,
26991,ENSMUST00000180873,ENSMUSG00000097721,Rps6kb2,58988,
26992,ENSMUST00000180827,ENSMUSG00000097721,Rps6kb2,58988,
26993,ENSMUST00000184457,ENSMUSG00000098377,Tango2,27883,
26994,ENSMUST00000183630,ENSMUSG00000098377,Tango2,27883,NM_001359109
26995,ENSMUST00000183630,ENSMUSG00000098377,Tango2,27883,NM_138583
26996,ENSMUST00000184443,ENSMUSG00000098377,Tango2,27883,
26997,ENSMUST00000232218,ENSMUSG00000098377,Tango2,27883,
26998,ENSMUST00000231487,ENSMUSG00000098377,Tango2,27883,
26999,ENSMUST00000232559,ENSMUSG00000098377,Tango2,27883,
27000,ENSMUST00000231520,ENSMUSG00000098377,Tango2,27883,
27001,ENSMUST00000231955,ENSMUSG00000098377,Tango2,27883,
27002,ENSMUST00000184548,ENSMUSG00000098377,Tango2,27883,
27003,ENSMUST00000183948,ENSMUSG00000098377,Tango2,27883,
27004,ENSMUST00000232331,ENSMUSG00000098377,Tango2,27883,
27005,ENSMUST00000184324,ENSMUSG00000098377,Tango2,27883,
27006,ENSMUST00000184631,ENSMUSG00000098377,Tango2,27883,
27007,ENSMUST00000184698,ENSMUSG00000098377,Tango2,27883,
27008,ENSMUST00000231839,ENSMUSG00000098377,Tango2,27883,
27009,ENSMUST00000185024,ENSMUSG00000098377,Tango2,27883,
27010,ENSMUST00000183496,ENSMUSG00000098377,Tango2,27883,
27011,ENSMUST00000232672,ENSMUSG00000098377,Tango2,27883,
27012,ENSMUST00000231665,ENSMUSG00000098377,Tango2,27883,
27013,ENSMUST00000216935,ENSMUSG00000111579,Rapsn,19400,
27014,ENSMUST00000216110,ENSMUSG00000111579,Rapsn,19400,
27015,ENSMUST00000215408,ENSMUSG00000111579,Rapsn,19400,NM_009023
27016,ENSMUST00000214574,ENSMUSG00000111579,Rapsn,19400,
27017,ENSMUST00000215279,ENSMUSG00000110860,Ptpmt1,66461,NM_025576
27018,ENSMUST00000229376,ENSMUSG00000110860,Ptpmt1,66461,
27019,ENSMUST00000202264,ENSMUSG00000106964,FO907130.1,67149,NM_025998
27020,ENSMUST00000230598,ENSMUSG00000106964,FO907130.1,67149,
27021,ENSMUST00000230463,ENSMUSG00000116146,Tspo2,70026,
27022,ENSMUST00000231155,ENSMUSG00000116146,Tspo2,70026,NM_027292
27023,ENSMUST00000229647,ENSMUSG00000116146,Tspo2,70026,
27024,ENSMUST00000229697,ENSMUSG00000116146,Tspo2,70026,
27025,ENSMUST00000231094,ENSMUSG00000116146,Tspo2,70026,
27026,ENSMUST00000180575,ENSMUSG00000096994,Ppp1ca,19045,NM_031868
27027,ENSMUST00000201145,ENSMUSG00000106722,Sf1,22668,NM_001110791
27028,ENSMUST00000201978,ENSMUSG00000106722,Sf1,22668,
27029,ENSMUST00000202407,ENSMUSG00000106722,Sf1,22668,
27030,ENSMUST00000201748,ENSMUSG00000106722,Sf1,22668,
27031,ENSMUST00000201388,ENSMUSG00000106722,Sf1,22668,NM_011750
27032,ENSMUST00000201278,ENSMUSG00000106722,Sf1,22668,
27033,ENSMUST00000200699,ENSMUSG00000106722,Sf1,22668,
27034,ENSMUST00000201508,ENSMUSG00000106722,Sf1,22668,
27035,ENSMUST00000201369,ENSMUSG00000106722,Sf1,22668,
27036,ENSMUST00000200811,ENSMUSG00000106722,Sf1,22668,
27037,ENSMUST00000201587,ENSMUSG00000106722,Sf1,22668,
27038,ENSMUST00000200731,ENSMUSG00000106722,Sf1,22668,
27039,ENSMUST00000201909,ENSMUSG00000106722,Sf1,22668,
27040,ENSMUST00000201940,ENSMUSG00000106722,Sf1,22668,
27041,ENSMUST00000202996,ENSMUSG00000106722,Sf1,22668,
27042,ENSMUST00000181329,ENSMUSG00000097909,Rad9a,19367,NM_011237
27043,ENSMUST00000206213,ENSMUSG00000099282,Txnrd2,26462,
27044,ENSMUST00000206726,ENSMUSG00000099282,Txnrd2,26462,NM_001353143
27045,ENSMUST00000185160,ENSMUSG00000099282,Txnrd2,26462,NM_013711
27046,ENSMUST00000192041,ENSMUSG00000099282,Txnrd2,26462,
27047,ENSMUST00000184600,ENSMUSG00000099282,Txnrd2,26462,
27048,ENSMUST00000194156,ENSMUSG00000099282,Txnrd2,26462,
27049,ENSMUST00000192971,ENSMUSG00000099282,Txnrd2,26462,
27050,ENSMUST00000205781,ENSMUSG00000099282,Txnrd2,26462,
27051,ENSMUST00000195523,ENSMUSG00000099282,Txnrd2,26462,
27052,ENSMUST00000191617,ENSMUSG00000099282,Txnrd2,26462,
27053,ENSMUST00000195150,ENSMUSG00000099282,Txnrd2,26462,
27054,ENSMUST00000193952,ENSMUSG00000099282,Txnrd2,26462,
27055,ENSMUST00000193831,ENSMUSG00000099282,Txnrd2,26462,
27056,ENSMUST00000192670,ENSMUSG00000099282,Txnrd2,26462,
27057,ENSMUST00000192360,ENSMUSG00000099282,Txnrd2,26462,
27058,ENSMUST00000195189,ENSMUSG00000099282,Txnrd2,26462,
27059,ENSMUST00000180925,ENSMUSG00000097629,Clcf1,56708,NM_001310038
27060,ENSMUST00000180925,ENSMUSG00000097629,Clcf1,56708,NM_019952
27061,ENSMUST00000180925,ENSMUSG00000097629,Clcf1,56708,NM_001310039
27062,ENSMUST00000180402,ENSMUSG00000097629,Clcf1,56708,
27063,ENSMUST00000181917,ENSMUSG00000097629,Clcf1,56708,
27064,ENSMUST00000180776,ENSMUSG00000097629,Clcf1,56708,
27065,ENSMUST00000180621,ENSMUSG00000097508,Pold4,69745,NM_027196
27066,ENSMUST00000213476,ENSMUSG00000097394,Tmem134,66990,
27067,ENSMUST00000181375,ENSMUSG00000097394,Tmem134,66990,
27068,ENSMUST00000230764,ENSMUSG00000097394,Tmem134,66990,
27069,ENSMUST00000230611,ENSMUSG00000097394,Tmem134,66990,NM_001078649
27070,ENSMUST00000230611,ENSMUSG00000097394,Tmem134,66990,NM_025889
27071,ENSMUST00000201001,ENSMUSG00000106877,Pygm,19309,NM_011224
27072,ENSMUST00000200962,ENSMUSG00000106877,Pygm,19309,
27073,ENSMUST00000201459,ENSMUSG00000106877,Pygm,19309,
27074,ENSMUST00000201904,ENSMUSG00000106877,Pygm,19309,
27075,ENSMUST00000201065,ENSMUSG00000106685,Rasgrp2,19395,
27076,ENSMUST00000202484,ENSMUSG00000106685,Rasgrp2,19395,
27077,ENSMUST00000201962,ENSMUSG00000106685,Rasgrp2,19395,
27078,ENSMUST00000202181,ENSMUSG00000106685,Rasgrp2,19395,
27079,ENSMUST00000201729,ENSMUSG00000106685,Rasgrp2,19395,
27080,ENSMUST00000201063,ENSMUSG00000106685,Rasgrp2,19395,
27081,ENSMUST00000202319,ENSMUSG00000106685,Rasgrp2,19395,
27082,ENSMUST00000200858,ENSMUSG00000106685,Rasgrp2,19395,
27083,ENSMUST00000201255,ENSMUSG00000106685,Rasgrp2,19395,
27084,ENSMUST00000201596,ENSMUSG00000106685,Rasgrp2,19395,
27085,ENSMUST00000201411,ENSMUSG00000106685,Rasgrp2,19395,
27086,ENSMUST00000200777,ENSMUSG00000106685,Rasgrp2,19395,
27087,ENSMUST00000202609,ENSMUSG00000106685,Rasgrp2,19395,
27088,ENSMUST00000200711,ENSMUSG00000106685,Rasgrp2,19395,NM_011242
27089,ENSMUST00000202628,ENSMUSG00000106685,Rasgrp2,19395,
27090,ENSMUST00000202054,ENSMUSG00000106685,Rasgrp2,19395,
27091,ENSMUST00000201395,ENSMUSG00000106685,Rasgrp2,19395,NM_001365063
27092,ENSMUST00000202309,ENSMUSG00000106685,Rasgrp2,19395,
27093,ENSMUST00000202490,ENSMUSG00000106685,Rasgrp2,19395,
27094,ENSMUST00000201930,ENSMUSG00000106685,Rasgrp2,19395,
27095,ENSMUST00000202397,ENSMUSG00000106685,Rasgrp2,19395,
27096,ENSMUST00000201082,ENSMUSG00000106685,Rasgrp2,19395,
27097,ENSMUST00000202442,ENSMUSG00000106685,Rasgrp2,19395,
27098,ENSMUST00000202813,ENSMUSG00000106685,Rasgrp2,19395,
27099,ENSMUST00000202867,ENSMUSG00000107099,Slc22a12,20521,NM_009203
27100,ENSMUST00000202974,ENSMUSG00000107099,Slc22a12,20521,
27101,ENSMUST00000202211,ENSMUSG00000107099,Slc22a12,20521,
27102,ENSMUST00000226781,ENSMUSG00000115388,Eppk1,223650,NM_144848
27103,ENSMUST00000193888,ENSMUSG00000115958,Gm28040,280287,
27104,ENSMUST00000194044,ENSMUSG00000115958,Gm28040,280287,
27105,ENSMUST00000195286,ENSMUSG00000115958,Gm28040,280287,
27106,ENSMUST00000211848,ENSMUSG00000110591,Gm31371,78672,
27107,ENSMUST00000117865,ENSMUSG00000082226,Gm715,279618,NM_001271548
27108,ENSMUST00000168843,ENSMUSG00000069540,Gm4925,237433,NM_001037166
27109,ENSMUST00000092231,ENSMUSG00000069540,Gm4925,237433,
27110,ENSMUST00000231844,ENSMUSG00000116948,Gm4802,216818,
27111,ENSMUST00000068106,ENSMUSG00000054850,Smim10l2a,320237,
27112,ENSMUST00000121924,ENSMUSG00000083307,AA414768,245350,NM_001272033
27113,ENSMUST00000219969,ENSMUSG00000112380,Gm9736,77763,
27114,ENSMUST00000151416,ENSMUSG00000086142,Ppp4r3c-ps,245506,
27115,ENSMUST00000120171,ENSMUSG00000084924,Vmn1r-ps103,171245,NM_134211
27116,ENSMUST00000117522,ENSMUSG00000080980,1700071K01Rik,237880,NM_001033765
27117,ENSMUST00000104922,ENSMUSG00000078123,Gm5071,278087,NM_001256004
27118,ENSMUST00000132879,ENSMUSG00000068487,Ndufa11b,239760,
27119,ENSMUST00000225871,ENSMUSG00000114378,Gm49355,218734,
27120,ENSMUST00000118222,ENSMUSG00000083140,Gm5073,278181,
27121,ENSMUST00000183295,ENSMUSG00000058869,Gm4832,225058,NM_001190356
27122,ENSMUST00000182679,ENSMUSG00000058869,Gm4832,225058,
27123,ENSMUST00000122230,ENSMUSG00000086229,Gm4887,233637,
27124,ENSMUST00000194707,ENSMUSG00000049133,Flg2,229574,
27125,ENSMUST00000098884,ENSMUSG00000049133,Flg2,229574,NM_001013804
27126,ENSMUST00000229306,ENSMUSG00000116189,Gm14597,71159,
27127,ENSMUST00000201884,ENSMUSG00000106672,Ip6k2,76500,
27128,ENSMUST00000201111,ENSMUSG00000106672,Ip6k2,76500,
27129,ENSMUST00000202989,ENSMUSG00000106672,Ip6k2,76500,
27130,ENSMUST00000201753,ENSMUSG00000106672,Ip6k2,76500,
27131,ENSMUST00000200974,ENSMUSG00000106672,Ip6k2,76500,
27132,ENSMUST00000202524,ENSMUSG00000106672,Ip6k2,76500,
27133,ENSMUST00000200916,ENSMUSG00000106672,Ip6k2,76500,
27134,ENSMUST00000201336,ENSMUSG00000106672,Ip6k2,76500,NM_029634
27135,ENSMUST00000201193,ENSMUSG00000106672,Ip6k2,76500,
27136,ENSMUST00000201929,ENSMUSG00000106672,Ip6k2,76500,
27137,ENSMUST00000202106,ENSMUSG00000106672,Ip6k2,76500,
27138,ENSMUST00000200838,ENSMUSG00000106672,Ip6k2,76500,
27139,ENSMUST00000230227,ENSMUSG00000115995,Rtl8c,72865,NM_028375
27140,ENSMUST00000183352,ENSMUSG00000098301,Srsf1,110809,NM_173374
27141,ENSMUST00000193491,ENSMUSG00000098301,Srsf1,110809,NM_001078167
27142,ENSMUST00000195051,ENSMUSG00000098301,Srsf1,110809,
27143,ENSMUST00000191711,ENSMUSG00000098301,Srsf1,110809,
27144,ENSMUST00000195802,ENSMUSG00000098301,Srsf1,110809,
27145,ENSMUST00000195009,ENSMUSG00000098301,Srsf1,110809,
27146,ENSMUST00000193754,ENSMUSG00000098301,Srsf1,110809,
27147,ENSMUST00000204887,ENSMUSG00000107871,AU018091,245128,
27148,ENSMUST00000181669,ENSMUSG00000107871,AU018091,245128,NM_001004153
27149,ENSMUST00000203587,ENSMUSG00000107871,AU018091,245128,
27150,ENSMUST00000229257,ENSMUSG00000116108,LT629148.7,327978,NM_183201
27151,ENSMUST00000230483,ENSMUSG00000116108,LT629148.7,327978,
27152,ENSMUST00000229300,ENSMUSG00000116349,LT629148.11,237886,
27153,ENSMUST00000230992,ENSMUSG00000116349,LT629148.11,237886,NM_172796
27154,ENSMUST00000202637,ENSMUSG00000107055,Nckipsd,80987,NM_030729
27155,ENSMUST00000201242,ENSMUSG00000107055,Nckipsd,80987,
27156,ENSMUST00000201685,ENSMUSG00000107055,Nckipsd,80987,
27157,ENSMUST00000202277,ENSMUSG00000107055,Nckipsd,80987,
27158,ENSMUST00000202631,ENSMUSG00000107055,Nckipsd,80987,
27159,ENSMUST00000201924,ENSMUSG00000107055,Nckipsd,80987,
27160,ENSMUST00000230581,ENSMUSG00000116408,AL645849.1,94089,NM_053166
27161,ENSMUST00000230048,ENSMUSG00000116408,AL645849.1,94089,
27162,ENSMUST00000229523,ENSMUSG00000116473,8030462N17Rik,212163,NM_178670
27163,ENSMUST00000229773,ENSMUSG00000116063,Cyp2u1,71519,
27164,ENSMUST00000230003,ENSMUSG00000116063,Cyp2u1,71519,
27165,ENSMUST00000230984,ENSMUSG00000116063,Cyp2u1,71519,
27166,ENSMUST00000229087,ENSMUSG00000116214,LT629147.3,195046,
27167,ENSMUST00000229989,ENSMUSG00000116214,LT629147.3,195046,NM_001004142
27168,ENSMUST00000229179,ENSMUSG00000116503,AL645849.2,94089,
27169,ENSMUST00000229879,ENSMUSG00000116503,AL645849.2,94089,NM_053166
27170,ENSMUST00000229879,ENSMUSG00000116503,AL645849.2,94089,NM_001347446
27171,ENSMUST00000181686,ENSMUSG00000096998,Cacng7,81904,NM_133189
27172,ENSMUST00000204993,ENSMUSG00000096998,Cacng7,81904,
27173,ENSMUST00000231033,ENSMUSG00000116387,Fam83a,239463,NM_173862
27174,ENSMUST00000230727,ENSMUSG00000116387,Fam83a,239463,
27175,ENSMUST00000229778,ENSMUSG00000116387,Fam83a,239463,
27176,ENSMUST00000230838,ENSMUSG00000116067,LT629148.6,237890,
27177,ENSMUST00000230880,ENSMUSG00000116067,LT629148.6,237890,NM_001166028
27178,ENSMUST00000184342,ENSMUSG00000098633,St6gal2,240119,
27179,ENSMUST00000184253,ENSMUSG00000098633,St6gal2,240119,NM_172829
27180,ENSMUST00000183712,ENSMUSG00000098633,St6gal2,240119,NM_001347403
27181,ENSMUST00000184413,ENSMUSG00000098633,St6gal2,240119,
27182,ENSMUST00000231212,ENSMUSG00000116286,LT629150.2,195046,NM_001004142
27183,ENSMUST00000230353,ENSMUSG00000116286,LT629150.2,195046,
27184,ENSMUST00000231055,ENSMUSG00000115884,Haus1,225745,NM_146089
27185,ENSMUST00000231118,ENSMUSG00000116064,LT629148.5,103737,NM_134025
27186,ENSMUST00000230225,ENSMUSG00000116064,LT629148.5,103737,
27187,ENSMUST00000229378,ENSMUSG00000115939,Olfr1396,258334,NM_146337
27188,ENSMUST00000230497,ENSMUSG00000115939,Olfr1396,258334,
27189,ENSMUST00000230673,ENSMUSG00000116143,Sgms2,74442,NM_028943
27190,ENSMUST00000229986,ENSMUSG00000116143,Sgms2,74442,
27191,ENSMUST00000230591,ENSMUSG00000116143,Sgms2,74442,
27192,ENSMUST00000231151,ENSMUSG00000116143,Sgms2,74442,
27193,ENSMUST00000229325,ENSMUSG00000116267,LT629151.4,327978,
27194,ENSMUST00000231206,ENSMUSG00000116267,LT629151.4,327978,NM_183201
27195,ENSMUST00000229646,ENSMUSG00000116094,9130401M01Rik,75758,NM_029418
27196,ENSMUST00000230458,ENSMUSG00000116094,9130401M01Rik,75758,
27197,ENSMUST00000230841,ENSMUSG00000116094,9130401M01Rik,75758,
27198,ENSMUST00000229699,ENSMUSG00000116094,9130401M01Rik,75758,
27199,ENSMUST00000181564,ENSMUSG00000097351,Lrrc38,242735,NM_001162983
27200,ENSMUST00000230051,ENSMUSG00000116043,LT629151.2,237886,
27201,ENSMUST00000229563,ENSMUSG00000116043,LT629151.2,237886,NM_172796
27202,ENSMUST00000201660,ENSMUSG00000106728,Cacng8,81905,
27203,ENSMUST00000202650,ENSMUSG00000106728,Cacng8,81905,NM_133190
27204,ENSMUST00000203061,ENSMUSG00000106728,Cacng8,81905,
27205,ENSMUST00000201025,ENSMUSG00000107297,Gpha2,170458,NM_130453
27206,ENSMUST00000201279,ENSMUSG00000107297,Gpha2,170458,
27207,ENSMUST00000229626,ENSMUSG00000116209,Olfr1396,258334,
27208,ENSMUST00000230553,ENSMUSG00000116209,Olfr1396,258334,NM_146337
27209,ENSMUST00000192598,ENSMUSG00000098571,Cuedc1,70393,
27210,ENSMUST00000192598,ENSMUSG00000098571,Cuedc1,103841,
27211,ENSMUST00000184231,ENSMUSG00000098571,Cuedc1,70393,NM_198013
27212,ENSMUST00000184231,ENSMUSG00000098571,Cuedc1,70393,NM_001172099
27213,ENSMUST00000184231,ENSMUSG00000098571,Cuedc1,103841,NM_198013
27214,ENSMUST00000184231,ENSMUSG00000098571,Cuedc1,103841,NM_001172099
27215,ENSMUST00000192032,ENSMUSG00000098571,Cuedc1,70393,
27216,ENSMUST00000192032,ENSMUSG00000098571,Cuedc1,103841,
27217,ENSMUST00000192539,ENSMUSG00000098571,Cuedc1,70393,
27218,ENSMUST00000192539,ENSMUSG00000098571,Cuedc1,103841,
27219,ENSMUST00000194326,ENSMUSG00000098571,Cuedc1,70393,
27220,ENSMUST00000194326,ENSMUSG00000098571,Cuedc1,103841,
27221,ENSMUST00000192121,ENSMUSG00000098571,Cuedc1,70393,
27222,ENSMUST00000192121,ENSMUSG00000098571,Cuedc1,103841,
27223,ENSMUST00000192329,ENSMUSG00000098571,Cuedc1,70393,
27224,ENSMUST00000192329,ENSMUSG00000098571,Cuedc1,103841,
27225,ENSMUST00000201574,ENSMUSG00000107269,Celsr3,107934,NM_080437
27226,ENSMUST00000215043,ENSMUSG00000107269,Celsr3,107934,NM_001359572
27227,ENSMUST00000215043,ENSMUSG00000107269,Celsr3,107934,NM_001359573
27228,ENSMUST00000202810,ENSMUSG00000107269,Celsr3,107934,
27229,ENSMUST00000201239,ENSMUSG00000107269,Celsr3,107934,
27230,ENSMUST00000201092,ENSMUSG00000107269,Celsr3,107934,
27231,ENSMUST00000202617,ENSMUSG00000107269,Celsr3,107934,
27232,ENSMUST00000202710,ENSMUSG00000107269,Celsr3,107934,
27233,ENSMUST00000230439,ENSMUSG00000116401,LT629151.9,276950,
27234,ENSMUST00000230178,ENSMUSG00000116401,LT629151.9,276950,NM_001167743
27235,ENSMUST00000181019,ENSMUSG00000097880,Pramel1,83491,NM_031377
27236,ENSMUST00000231022,ENSMUSG00000115883,Slfn10-ps,237887,
27237,ENSMUST00000229326,ENSMUSG00000115883,Slfn10-ps,237887,NM_001355513
27238,ENSMUST00000230655,ENSMUSG00000116382,Alg6,320438,
27239,ENSMUST00000230876,ENSMUSG00000116382,Alg6,320438,
27240,ENSMUST00000228995,ENSMUSG00000116382,Alg6,320438,NM_001081264
27241,ENSMUST00000230646,ENSMUSG00000116382,Alg6,320438,
27242,ENSMUST00000229664,ENSMUSG00000116382,Alg6,320438,
27243,ENSMUST00000230570,ENSMUSG00000116382,Alg6,320438,
27244,ENSMUST00000228988,ENSMUSG00000116382,Alg6,320438,
27245,ENSMUST00000201975,ENSMUSG00000106919,Gm4981,245263,NM_001034869
27246,ENSMUST00000206326,ENSMUSG00000108408,Atp11c,320940,
27247,ENSMUST00000206309,ENSMUSG00000108408,Atp11c,320940,NM_001001798
27248,ENSMUST00000206309,ENSMUSG00000108408,Atp11c,320940,NM_001037863
27249,ENSMUST00000206006,ENSMUSG00000108408,Atp11c,320940,
27250,ENSMUST00000206994,ENSMUSG00000108408,Atp11c,320940,
27251,ENSMUST00000206471,ENSMUSG00000108408,Atp11c,320940,
27252,ENSMUST00000230518,ENSMUSG00000116218,Slc25a31,73333,NM_178386
27253,ENSMUST00000202232,ENSMUSG00000107330,Ppp2r5b,225849,NM_198168
27254,ENSMUST00000202824,ENSMUSG00000107330,Ppp2r5b,225849,
27255,ENSMUST00000202664,ENSMUSG00000107330,Ppp2r5b,225849,
27256,ENSMUST00000229659,ENSMUSG00000116524,Ccnb3,209091,NM_183015
27257,ENSMUST00000230350,ENSMUSG00000116524,Ccnb3,209091,
27258,ENSMUST00000193693,ENSMUSG00000102455,Tmem150a,232086,NM_144916
27259,ENSMUST00000194404,ENSMUSG00000102455,Tmem150a,232086,
27260,ENSMUST00000206567,ENSMUSG00000102455,Tmem150a,232086,
27261,ENSMUST00000206945,ENSMUSG00000102455,Tmem150a,232086,
27262,ENSMUST00000206209,ENSMUSG00000102455,Tmem150a,232086,
27263,ENSMUST00000214926,ENSMUSG00000111522,Desi2,78825,
27264,ENSMUST00000215145,ENSMUSG00000111522,Desi2,78825,NM_024282
27265,ENSMUST00000213501,ENSMUSG00000111522,Desi2,78825,
27266,ENSMUST00000215805,ENSMUSG00000111522,Desi2,78825,
27267,ENSMUST00000229760,ENSMUSG00000116344,LT629151.7,237890,NM_001166028
27268,ENSMUST00000229787,ENSMUSG00000116344,LT629151.7,237890,
27269,ENSMUST00000231178,ENSMUSG00000116062,LT629151.3,103737,
27270,ENSMUST00000230821,ENSMUSG00000116062,LT629151.3,103737,NM_134025
27271,ENSMUST00000180619,ENSMUSG00000097778,Pramef8,242736,NM_172877
27272,ENSMUST00000181624,ENSMUSG00000097778,Pramef8,242736,
27273,ENSMUST00000180614,ENSMUSG00000097778,Pramef8,242736,
27274,ENSMUST00000181314,ENSMUSG00000097778,Pramef8,242736,
27275,ENSMUST00000180510,ENSMUSG00000097778,Pramef8,242736,
27276,ENSMUST00000217431,ENSMUSG00000111723,Rd3,74023,NM_023727
27277,ENSMUST00000213661,ENSMUSG00000111723,Rd3,74023,NM_001177900
27278,ENSMUST00000215080,ENSMUSG00000111723,Rd3,74023,NM_001303132
27279,ENSMUST00000215559,ENSMUSG00000111723,Rd3,74023,
27280,ENSMUST00000214330,ENSMUSG00000111773,Pde4c,110385,
27281,ENSMUST00000213630,ENSMUSG00000111773,Pde4c,110385,NM_201607
27282,ENSMUST00000217521,ENSMUSG00000111773,Pde4c,110385,NM_001310465
27283,ENSMUST00000216015,ENSMUSG00000111773,Pde4c,110385,
27284,ENSMUST00000225530,ENSMUSG00000111773,Pde4c,110385,
27285,ENSMUST00000215993,ENSMUSG00000111773,Pde4c,110385,
27286,ENSMUST00000213931,ENSMUSG00000111773,Pde4c,110385,
27287,ENSMUST00000233826,ENSMUSG00000098835,Pot1b,72836,
27288,ENSMUST00000184775,ENSMUSG00000098835,Pot1b,72836,NM_028370
27289,ENSMUST00000233037,ENSMUSG00000098835,Pot1b,72836,
27290,ENSMUST00000232825,ENSMUSG00000098835,Pot1b,72836,
27291,ENSMUST00000233232,ENSMUSG00000098835,Pot1b,72836,
27292,ENSMUST00000229858,ENSMUSG00000116496,Foxp4,74123,
27293,ENSMUST00000230549,ENSMUSG00000116496,Foxp4,74123,
27294,ENSMUST00000229396,ENSMUSG00000116496,Foxp4,74123,
27295,ENSMUST00000229005,ENSMUSG00000116496,Foxp4,74123,
27296,ENSMUST00000229314,ENSMUSG00000116496,Foxp4,74123,
27297,ENSMUST00000229812,ENSMUSG00000116496,Foxp4,74123,
27298,ENSMUST00000230153,ENSMUSG00000116496,Foxp4,74123,
27299,ENSMUST00000230885,ENSMUSG00000116496,Foxp4,74123,
27300,ENSMUST00000202657,ENSMUSG00000107249,Baalc,118452,
27301,ENSMUST00000227823,ENSMUSG00000107249,Baalc,118452,NM_080640
27302,ENSMUST00000180552,ENSMUSG00000097153,Oog4,242737,NM_173773
27303,ENSMUST00000180702,ENSMUSG00000097153,Oog4,242737,NM_001347238
27304,ENSMUST00000216920,ENSMUSG00000111628,Rims1,116837,NM_001012625
27305,ENSMUST00000213599,ENSMUSG00000111628,Rims1,116837,NM_001012624
27306,ENSMUST00000215629,ENSMUSG00000111628,Rims1,116837,NM_053270
27307,ENSMUST00000215955,ENSMUSG00000111628,Rims1,116837,NM_183018
27308,ENSMUST00000215260,ENSMUSG00000111628,Rims1,116837,NM_001012623
27309,ENSMUST00000217467,ENSMUSG00000111628,Rims1,116837,
27310,ENSMUST00000217075,ENSMUSG00000111628,Rims1,116837,
27311,ENSMUST00000217477,ENSMUSG00000111628,Rims1,116837,
27312,ENSMUST00000217791,ENSMUSG00000111628,Rims1,116837,
27313,ENSMUST00000183390,ENSMUSG00000098681,Ccdc182,74297,NM_028859
